name,discrete,valence
sample_00000396,happy,3.25
sample_00002610,angry,-2.75
sample_00000087,neutral,0.0
sample_00003863,happy,2.5
sample_00003264,worried,-2.25
sample_00004638,happy,1.25
sample_00002119,neutral,0.5
sample_00007000,angry,-3.5
sample_00000451,happy,1.75
sample_00002983,angry,-2.25
sample_00003760,happy,2.0
sample_00004012,happy,0.75
sample_00001556,happy,2.75
sample_00000738,neutral,0.0
sample_00002335,happy,2.25
sample_00005122,surprise,-1.0
sample_00000742,sad,-2.5
sample_00006661,sad,-2.25
sample_00004682,neutral,-1.5
sample_00004619,angry,-2.0
sample_00000904,angry,-2.5
sample_00002795,sad,-3.25
sample_00000593,neutral,-0.5
sample_00006796,neutral,-0.25
sample_00003416,worried,-2.25
sample_00006963,happy,1.25
sample_00001612,worried,-0.75
sample_00003350,happy,2.25
sample_00006157,neutral,-0.25
sample_00003702,sad,-1.75
sample_00004966,neutral,0.25
sample_00003931,happy,3.25
sample_00006572,neutral,0.0
sample_00006382,sad,-0.5
sample_00003826,neutral,0.0
sample_00006788,neutral,-0.5
sample_00001917,neutral,-1.0
sample_00003710,neutral,0.75
sample_00001658,sad,-2.25
sample_00005184,happy,1.0
sample_00006153,angry,-3.25
sample_00000845,angry,-2.5
sample_00000556,worried,-1.25
sample_00001387,angry,-2.75
sample_00001207,sad,-1.25
sample_00000784,neutral,0.0
sample_00003640,neutral,1.75
sample_00001861,happy,1.75
sample_00002255,sad,-2.0
sample_00006940,surprise,-1.0
sample_00001476,worried,-1.25
sample_00002573,angry,-1.75
sample_00003761,sad,-3.25
sample_00006607,happy,0.5
sample_00005658,angry,-4.0
sample_00000822,worried,-1.25
sample_00001610,sad,-1.0
sample_00001925,happy,1.25
sample_00001939,angry,-2.75
sample_00006821,happy,2.0
sample_00000128,angry,-1.75
sample_00003337,angry,-2.25
sample_00007008,neutral,-0.5
sample_00005138,neutral,-0.5
sample_00002098,worried,-1.25
sample_00000116,neutral,-0.75
sample_00002559,happy,1.75
sample_00005016,angry,-1.75
sample_00002739,worried,-1.5
sample_00003620,neutral,0.25
sample_00005761,happy,1.5
sample_00002907,neutral,0.5
sample_00004042,neutral,-0.25
sample_00002490,happy,2.25
sample_00000879,neutral,-0.25
sample_00005780,surprise,-0.75
sample_00004339,surprise,-1.5
sample_00001913,neutral,0.25
sample_00003105,neutral,0.0
sample_00004947,worried,-0.5
sample_00002833,happy,1.25
sample_00000961,neutral,-0.75
sample_00001177,neutral,-1.0
sample_00004527,angry,-3.5
sample_00000675,neutral,-2.0
sample_00005681,sad,-3.25
sample_00004506,neutral,0.25
sample_00004618,worried,0.0
sample_00004396,neutral,-0.75
sample_00001779,neutral,-0.5
sample_00006010,angry,-2.0
sample_00002431,happy,1.25
sample_00000760,sad,-3.25
sample_00003587,sad,-3.0
sample_00006044,neutral,0.75
sample_00001514,neutral,0.0
sample_00000382,neutral,-1.5
sample_00006238,angry,-2.75
sample_00004846,angry,-1.75
sample_00001385,neutral,-0.75
sample_00003027,neutral,1.25
sample_00004457,neutral,1.5
sample_00005441,sad,-4.0
sample_00003861,sad,-2.0
sample_00003664,angry,-3.75
sample_00001233,sad,-4.25
sample_00002889,angry,-3.75
sample_00000923,neutral,-0.25
sample_00006804,happy,2.25
sample_00002773,neutral,0.0
sample_00006752,neutral,0.25
sample_00006635,happy,2.5
sample_00006192,neutral,0.5
sample_00001404,angry,-1.75
sample_00002154,worried,-2.25
sample_00005296,happy,2.5
sample_00005089,neutral,-1.0
sample_00002498,angry,-3.75
sample_00000178,angry,-3.25
sample_00006596,neutral,-1.0
sample_00004270,worried,-2.75
sample_00001526,worried,-1.5
sample_00001166,angry,-2.5
sample_00003479,neutral,0.5
sample_00002582,happy,3.0
sample_00006438,angry,-3.0
sample_00004186,worried,-0.75
sample_00006896,angry,-2.75
sample_00005504,neutral,0.5
sample_00006446,angry,-3.0
sample_00002902,worried,-1.75
sample_00006144,happy,2.25
sample_00005360,angry,-3.5
sample_00004992,neutral,-1.0
sample_00004131,neutral,0.5
sample_00000156,neutral,0.25
sample_00000226,neutral,-0.25
sample_00002620,happy,1.25
sample_00000674,neutral,0.0
sample_00003045,neutral,-0.5
sample_00006888,neutral,-0.5
sample_00005243,angry,-2.5
sample_00006800,angry,-2.5
sample_00006562,neutral,2.25
sample_00000194,neutral,-1.5
sample_00002361,angry,-1.75
sample_00002039,surprise,1.5
sample_00000351,neutral,-0.5
sample_00004517,neutral,-1.0
sample_00002076,worried,-0.5
sample_00006999,neutral,0.5
sample_00002297,happy,1.0
sample_00000723,neutral,0.0
sample_00000261,sad,-2.0
sample_00002239,neutral,0.0
sample_00005495,sad,-0.25
sample_00002733,neutral,0.25
sample_00001266,neutral,-0.5
sample_00005233,happy,1.75
sample_00001537,surprise,-0.5
sample_00001419,happy,2.25
sample_00001746,angry,-2.75
sample_00006141,happy,1.25
sample_00001616,neutral,0.0
sample_00000182,neutral,0.0
sample_00002905,neutral,0.25
sample_00004699,angry,-0.5
sample_00002474,neutral,-0.5
sample_00005166,angry,-1.5
sample_00005234,neutral,-0.25
sample_00002485,angry,-0.75
sample_00003188,worried,-0.75
sample_00005590,happy,1.75
sample_00003006,worried,-0.75
sample_00000626,neutral,0.75
sample_00003801,worried,-1.75
sample_00001185,neutral,0.0
sample_00006514,angry,-1.75
sample_00004458,neutral,-1.0
sample_00004095,happy,2.25
sample_00003360,surprise,-2.25
sample_00006670,happy,2.0
sample_00006041,neutral,0.0
sample_00002813,angry,-4.25
sample_00002427,neutral,-1.5
sample_00000709,happy,2.0
sample_00006965,angry,-1.5
sample_00001511,angry,-1.5
sample_00004124,neutral,-0.5
sample_00002338,angry,-3.25
sample_00001086,neutral,0.0
sample_00002837,happy,0.25
sample_00000483,surprise,-0.25
sample_00003851,sad,-1.25
sample_00005516,neutral,-1.75
sample_00002653,neutral,-0.5
sample_00002505,surprise,-0.25
sample_00001290,angry,-3.75
sample_00004871,neutral,0.25
sample_00006452,neutral,0.75
sample_00001608,happy,1.75
sample_00004337,angry,-3.25
sample_00005246,neutral,-0.25
sample_00003757,angry,-2.75
sample_00002546,neutral,0.25
sample_00006328,sad,-2.75
sample_00006220,sad,-1.25
sample_00004393,angry,-2.75
sample_00003162,neutral,-0.75
sample_00003359,neutral,0.0
sample_00005021,neutral,-0.5
sample_00004418,angry,-4.0
sample_00001713,neutral,-1.0
sample_00000758,happy,1.5
sample_00005531,angry,-3.0
sample_00005885,neutral,0.25
sample_00003915,neutral,-1.75
sample_00000699,angry,-2.5
sample_00004903,angry,-3.5
sample_00005655,neutral,-0.5
sample_00004867,angry,-3.25
sample_00000141,happy,1.5
sample_00006055,neutral,0.0
sample_00006937,worried,-2.25
sample_00006341,sad,-2.5
sample_00003153,happy,2.25
sample_00005517,angry,-3.75
sample_00002459,angry,-0.75
sample_00004111,worried,-0.75
sample_00004640,angry,-1.5
sample_00005159,neutral,0.0
sample_00006931,neutral,-0.25
sample_00001546,worried,-1.25
sample_00006508,neutral,-0.75
sample_00001106,neutral,0.0
sample_00002322,happy,1.0
sample_00004101,sad,-3.25
sample_00001302,angry,-2.0
sample_00000304,neutral,0.5
sample_00005860,happy,2.0
sample_00002155,angry,-2.75
sample_00005163,surprise,-1.0
sample_00001183,happy,1.0
sample_00003316,worried,-1.5
sample_00006909,happy,1.5
sample_00002549,sad,-3.0
sample_00000183,angry,0.75
sample_00003345,neutral,-0.5
sample_00002458,angry,-1.75
sample_00004038,worried,-1.5
sample_00003382,neutral,-0.25
sample_00000885,happy,3.0
sample_00005898,sad,-2.0
sample_00002724,neutral,0.0
sample_00005629,happy,3.0
sample_00004125,sad,-3.25
sample_00003137,neutral,-0.5
sample_00002213,neutral,-0.25
sample_00006200,angry,-2.0
sample_00005330,worried,-0.75
sample_00001975,angry,-2.75
sample_00004500,neutral,0.0
sample_00004486,angry,-2.5
sample_00001597,angry,-1.0
sample_00006565,angry,-3.0
sample_00004213,neutral,-0.25
sample_00001522,neutral,0.5
sample_00000042,worried,-0.25
sample_00004721,neutral,0.25
sample_00006777,sad,-2.0
sample_00003747,neutral,0.0
sample_00001581,neutral,1.25
sample_00002528,neutral,0.0
sample_00004539,neutral,0.0
sample_00001870,worried,-1.75
sample_00000543,neutral,0.0
sample_00001038,angry,-1.25
sample_00004389,worried,-0.75
sample_00004735,happy,2.0
sample_00005798,neutral,0.0
sample_00006554,sad,-4.25
sample_00005308,neutral,0.0
sample_00003971,happy,1.0
sample_00000497,sad,-1.0
sample_00006902,surprise,1.0
sample_00000537,angry,-3.5
sample_00003268,happy,1.25
sample_00001694,angry,-1.0
sample_00001769,angry,-1.75
sample_00001083,worried,-0.25
sample_00000255,angry,-1.25
sample_00003591,angry,-1.5
sample_00006280,neutral,0.0
sample_00000349,happy,1.25
sample_00001877,neutral,1.25
sample_00006360,neutral,0.5
sample_00005028,angry,-2.25
sample_00001162,neutral,-0.25
sample_00005324,sad,-2.75
sample_00002930,neutral,0.5
sample_00005893,happy,1.25
sample_00003672,happy,2.25
sample_00006959,neutral,0.25
sample_00002639,angry,-0.75
sample_00002152,angry,-2.0
sample_00002894,happy,0.5
sample_00003967,neutral,-2.25
sample_00005185,happy,2.25
sample_00006184,worried,-0.75
sample_00005896,neutral,1.0
sample_00000136,surprise,-1.0
sample_00002315,neutral,-1.0
sample_00003677,happy,1.0
sample_00000568,happy,1.0
sample_00001618,happy,3.0
sample_00006639,sad,-4.5
sample_00006828,surprise,0.25
sample_00001401,neutral,-0.25
sample_00006962,happy,1.75
sample_00003877,worried,0.25
sample_00004776,angry,-2.25
sample_00002636,neutral,-0.5
sample_00000842,neutral,0.0
sample_00005788,neutral,0.0
sample_00005820,happy,2.0
sample_00006371,neutral,0.5
sample_00001567,worried,-1.25
sample_00006337,happy,1.5
sample_00006815,surprise,-1.5
sample_00004544,neutral,0.25
sample_00006103,worried,-0.75
sample_00005599,happy,1.25
sample_00003404,happy,0.75
sample_00002778,angry,-2.0
sample_00004346,neutral,0.0
sample_00006229,surprise,-1.0
sample_00006495,angry,-1.75
sample_00002558,sad,-2.25
sample_00000481,neutral,0.25
sample_00001017,neutral,-1.0
sample_00000777,neutral,0.0
sample_00004998,neutral,0.0
sample_00005126,worried,0.5
sample_00003849,surprise,-1.0
sample_00003412,angry,-3.25
sample_00002779,neutral,-1.25
sample_00004422,happy,3.5
sample_00006035,neutral,-1.25
sample_00003802,happy,2.0
sample_00002343,angry,-1.0
sample_00004227,angry,-4.5
sample_00000992,sad,-4.0
sample_00002397,happy,0.75
sample_00001267,angry,-2.75
sample_00003143,happy,0.75
sample_00006450,happy,2.5
sample_00000443,angry,-4.25
sample_00004380,worried,1.25
sample_00004649,sad,-2.25
sample_00003111,happy,1.25
sample_00001788,neutral,0.25
sample_00000886,neutral,-0.5
sample_00006108,surprise,0.0
sample_00001135,happy,0.75
sample_00000464,happy,2.25
sample_00006403,worried,-2.0
sample_00000409,worried,-1.25
sample_00004292,sad,-1.75
sample_00003247,neutral,-0.75
sample_00004166,neutral,0.5
sample_00005689,neutral,0.5
sample_00000917,neutral,0.25
sample_00003397,angry,-2.25
sample_00005060,neutral,0.0
sample_00004956,angry,-3.75
sample_00000412,angry,-1.75
sample_00004075,worried,-1.75
sample_00003167,sad,-2.75
sample_00000092,worried,-1.0
sample_00002388,neutral,-0.25
sample_00003005,happy,2.75
sample_00006582,surprise,-2.25
sample_00005818,angry,-2.75
sample_00000753,angry,-3.25
sample_00002218,worried,-0.25
sample_00001027,neutral,0.25
sample_00003706,happy,2.0
sample_00001564,happy,2.5
sample_00000066,neutral,0.75
sample_00006453,sad,-2.0
sample_00004065,neutral,0.0
sample_00003606,neutral,0.0
sample_00002364,sad,-2.5
sample_00005390,neutral,-0.5
sample_00005520,angry,-1.5
sample_00003765,neutral,0.75
sample_00006155,neutral,0.75
sample_00001845,sad,-2.25
sample_00005551,neutral,0.0
sample_00001543,angry,-2.5
sample_00001927,angry,-3.25
sample_00004397,worried,-1.5
sample_00005785,neutral,-0.75
sample_00006448,neutral,0.25
sample_00003457,neutral,0.5
sample_00001160,neutral,0.0
sample_00002056,neutral,0.0
sample_00004301,angry,-5.0
sample_00007004,happy,2.75
sample_00003906,angry,-4.5
sample_00001808,angry,-2.25
sample_00006675,neutral,0.25
sample_00005245,happy,2.0
sample_00000521,neutral,0.75
sample_00001563,neutral,0.0
sample_00001208,sad,-2.75
sample_00000031,worried,-2.0
sample_00005656,happy,2.0
sample_00006135,angry,-2.0
sample_00004508,worried,-0.25
sample_00000262,angry,-3.25
sample_00001357,happy,0.75
sample_00004586,neutral,0.5
sample_00002635,neutral,-0.25
sample_00006680,neutral,0.75
sample_00004016,worried,-2.25
sample_00003324,angry,-1.5
sample_00005834,neutral,-1.0
sample_00001015,happy,2.25
sample_00005618,angry,-2.75
sample_00003077,happy,3.0
sample_00000442,happy,2.0
sample_00003196,happy,2.0
sample_00000187,neutral,-1.0
sample_00006488,sad,-4.0
sample_00006435,surprise,-1.5
sample_00006553,worried,-1.0
sample_00003820,happy,2.0
sample_00002736,neutral,-0.5
sample_00000110,worried,-1.25
sample_00004205,neutral,-1.0
sample_00006656,angry,-3.5
sample_00001596,sad,-1.75
sample_00002216,worried,-2.25
sample_00005339,happy,0.75
sample_00006449,neutral,0.25
sample_00000962,neutral,-0.5
sample_00004277,sad,-2.0
sample_00003172,neutral,-0.25
sample_00004555,sad,-4.75
sample_00001565,neutral,0.0
sample_00003893,worried,-1.25
sample_00006069,angry,-0.5
sample_00003654,neutral,0.25
sample_00004530,neutral,-0.5
sample_00006143,worried,-0.5
sample_00002095,angry,-1.0
sample_00005971,worried,-1.25
sample_00003982,sad,-1.25
sample_00000888,happy,1.5
sample_00001395,angry,-3.25
sample_00003909,neutral,-1.0
sample_00000001,angry,-3.0
sample_00005172,angry,-2.75
sample_00000816,happy,2.75
sample_00003740,angry,-3.25
sample_00003713,happy,2.0
sample_00003548,neutral,-0.75
sample_00006862,angry,-4.5
sample_00005705,neutral,1.5
sample_00005919,happy,0.25
sample_00005672,angry,-3.75
sample_00001070,worried,-1.25
sample_00002655,sad,-2.5
sample_00006611,neutral,0.25
sample_00005200,worried,-1.25
sample_00006461,angry,-2.75
sample_00004873,worried,-1.5
sample_00001800,neutral,-1.25
sample_00002408,neutral,-0.75
sample_00001353,worried,-0.75
sample_00006349,worried,-0.25
sample_00005332,worried,-0.75
sample_00003104,happy,2.25
sample_00000037,happy,2.0
sample_00004361,neutral,-1.25
sample_00000617,angry,-3.0
sample_00003508,neutral,-0.5
sample_00004971,sad,-2.0
sample_00003914,neutral,0.25
sample_00006034,neutral,0.75
sample_00002171,neutral,-0.25
sample_00000915,neutral,-1.5
sample_00003549,angry,-1.5
sample_00002751,surprise,0.5
sample_00002973,neutral,0.0
sample_00000394,happy,1.5
sample_00000730,sad,-4.0
sample_00002873,sad,-2.25
sample_00005525,angry,-4.0
sample_00002566,angry,-0.75
sample_00004180,neutral,1.25
sample_00002759,angry,-4.25
sample_00006633,neutral,-0.25
sample_00002955,neutral,-1.0
sample_00002404,happy,1.25
sample_00005447,neutral,0.0
sample_00000588,angry,-3.0
sample_00006564,happy,2.0
sample_00001087,worried,-0.25
sample_00004472,happy,1.25
sample_00006851,neutral,-0.75
sample_00000827,worried,-1.75
sample_00002410,angry,-1.0
sample_00006223,angry,-1.75
sample_00004073,happy,2.0
sample_00005996,neutral,-0.25
sample_00003325,neutral,0.75
sample_00004357,angry,-1.75
sample_00005009,neutral,1.25
sample_00003649,happy,2.0
sample_00002945,happy,1.75
sample_00002569,angry,-3.5
sample_00006651,neutral,-0.25
sample_00003626,happy,1.0
sample_00001524,angry,-0.75
sample_00001747,sad,-3.5
sample_00003133,worried,-0.25
sample_00002941,happy,2.75
sample_00002160,neutral,-0.75
sample_00002437,angry,-3.0
sample_00004132,happy,1.5
sample_00001954,neutral,0.5
sample_00001356,neutral,-0.75
sample_00005388,sad,-2.0
sample_00002200,angry,-2.25
sample_00004502,happy,2.25
sample_00001379,angry,-2.5
sample_00004786,worried,-1.25
sample_00005431,worried,-1.5
sample_00004694,sad,-3.5
sample_00002019,neutral,0.25
sample_00003092,angry,-2.75
sample_00001361,neutral,0.0
sample_00006593,angry,-1.75
sample_00002230,happy,1.0
sample_00006638,sad,-1.75
sample_00005005,neutral,0.25
sample_00003462,angry,-1.25
sample_00006831,happy,1.75
sample_00001858,sad,-1.5
sample_00001232,happy,0.5
sample_00005772,worried,-1.5
sample_00003857,neutral,-1.0
sample_00003399,happy,1.5
sample_00002433,neutral,0.25
sample_00006207,happy,2.25
sample_00001181,happy,2.25
sample_00003260,sad,-0.5
sample_00002692,neutral,0.25
sample_00005602,sad,-1.5
sample_00003124,neutral,1.0
sample_00003232,neutral,0.25
sample_00003420,happy,1.75
sample_00003117,neutral,0.5
sample_00004099,surprise,1.0
sample_00005361,angry,-2.0
sample_00006522,sad,-4.0
sample_00004565,neutral,0.0
sample_00002265,sad,-1.5
sample_00006738,neutral,0.5
sample_00002993,happy,2.0
sample_00002286,neutral,0.0
sample_00000621,sad,-4.5
sample_00000147,angry,-2.0
sample_00006867,happy,2.0
sample_00003911,sad,-3.75
sample_00003788,neutral,-0.25
sample_00004136,sad,-3.0
sample_00002547,happy,2.5
sample_00001998,worried,0.0
sample_00003564,happy,2.0
sample_00003845,happy,1.25
sample_00000733,neutral,-0.5
sample_00000282,sad,-1.0
sample_00005891,neutral,0.25
sample_00001444,angry,-3.5
sample_00000820,angry,-0.5
sample_00000905,happy,1.0
sample_00000017,happy,1.25
sample_00007005,angry,-0.5
sample_00005103,neutral,-0.25
sample_00005186,worried,-0.75
sample_00005947,sad,-3.25
sample_00003194,neutral,-1.5
sample_00006841,neutral,0.0
sample_00006169,sad,-4.0
sample_00000750,neutral,-0.5
sample_00004817,neutral,-0.25
sample_00004702,worried,-0.75
sample_00006690,angry,-3.25
sample_00003039,worried,-1.25
sample_00003364,happy,2.75
sample_00005754,sad,-1.0
sample_00006658,happy,1.0
sample_00004889,angry,-2.5
sample_00006444,angry,-1.5
sample_00000360,surprise,-1.5
sample_00002135,happy,0.5
sample_00005633,happy,1.25
sample_00004917,happy,1.0
sample_00003319,happy,1.75
sample_00006248,angry,-3.5
sample_00005400,angry,-2.5
sample_00005065,angry,-1.5
sample_00001519,happy,2.25
sample_00003805,angry,-1.75
sample_00004886,sad,-3.0
sample_00004305,worried,-1.0
sample_00002400,worried,-3.25
sample_00003764,worried,-2.0
sample_00006456,worried,-2.0
sample_00001259,angry,-3.75
sample_00003204,angry,-3.0
sample_00006667,sad,-1.5
sample_00003174,happy,2.0
sample_00004469,sad,-2.25
sample_00001637,sad,-1.25
sample_00006932,happy,1.25
sample_00001493,happy,2.5
sample_00004210,angry,-3.0
sample_00000714,sad,-3.25
sample_00000848,happy,0.5
sample_00004845,angry,-3.5
sample_00002044,happy,1.0
sample_00002047,angry,-1.75
sample_00006215,angry,-1.75
sample_00000436,sad,-3.75
sample_00003168,angry,-3.5
sample_00000963,angry,-1.25
sample_00000696,angry,-1.5
sample_00003126,sad,-1.5
sample_00002738,angry,-0.5
sample_00003738,worried,-0.5
sample_00005791,happy,2.0
sample_00005235,happy,1.0
sample_00000691,worried,-0.25
sample_00001501,angry,-4.5
sample_00001613,angry,-1.25
sample_00000489,happy,1.75
sample_00005886,happy,1.5
sample_00004988,worried,-0.5
sample_00001044,happy,1.25
sample_00002440,happy,1.0
sample_00000463,angry,-4.25
sample_00004705,angry,-3.0
sample_00006600,surprise,-1.0
sample_00000193,worried,-0.25
sample_00001764,happy,1.5
sample_00001910,happy,1.5
sample_00004866,happy,2.25
sample_00006996,sad,-2.25
sample_00001726,sad,-4.0
sample_00000372,angry,-2.75
sample_00005047,angry,-3.0
sample_00002068,angry,-2.5
sample_00005556,happy,0.25
sample_00003875,sad,-1.25
sample_00001758,angry,-3.0
sample_00005522,angry,-3.0
sample_00004234,neutral,0.0
sample_00003720,happy,1.0
sample_00002646,sad,-2.75
sample_00006057,angry,-2.25
sample_00006763,angry,-2.25
sample_00005903,happy,2.75
sample_00003275,worried,0.0
sample_00001787,angry,-2.5
sample_00003488,angry,-3.5
sample_00005895,neutral,-0.5
sample_00000151,worried,-1.0
